Sender,Receiver,Amount
1990,1004,122325
1990,1004,115139
1990,1004,109060
1990,1004,110311
1990,1004,125716
1990,1004,123855
1172,1004,122122
1051,1004,174055
1051,1004,173619
1051,1004,134806
1051,1004,170765
1138,1004,137002
1138,1004,112789
1138,1004,136441
1138,1004,35731
1051,1004,174397
1138,1004,123994
1138,1004,139307
1051,1004,183522
1138,1004,127846
1138,1004,121190
1051,1004,185739
1051,1004,167658
1138,1004,133905
1138,1004,112671
1051,1004,174269
1051,1004,176515
1138,1004,120396
1051,1004,155858
1051,1004,151124
1051,1004,176447
1138,1004,149362
1037,1004,52556
1090,1004,34696
1034,1004,75678
1037,1004,23366
1039,1004,84118
1039,1004,82748
1039,1004,77372
1335,1004,3922
1039,1004,81414
1039,1004,78563
1159,1004,14377
1037,1004,7419
1090,1004,38334
1488,1004,93995
1679,1004,116232
1310,1004,82779
1310,1004,86826
1449,1004,30944
1449,1004,31086
1449,1004,37594
1449,1004,61246
1449,1004,33210
1449,1004,42627
1449,1004,44370
1449,1004,46361
1679,1004,116576
1449,1004,42936
1449,1004,38350
1449,1004,30590
1449,1004,41026
1449,1004,32537
1449,1004,31121
1449,1004,50896
1449,1004,28183
1310,1004,85636
1679,1004,114640
1668,1004,72511
1668,1004,103940
1668,1004,77586
1668,1004,66530
1668,1004,91759
1668,1004,83068
1668,1004,74323
1259,1004,84101
1138,1004,124798
1138,1004,118453
1138,1004,148516
1051,1004,149689
1051,1004,166634
1051,1004,184350
1051,1004,184084
1138,1004,131487
1500,1004,72073
1500,1004,107972
1656,1004,3841
1500,1004,133657
1500,1004,15716
1172,1004,83711
1039,1004,90307
1039,1004,73084
1839,1004,46306
1839,1004,54957
1990,1004,119523
1990,1004,113893
1990,1004,111401
1037,1004,72102
1090,1004,47488
1090,1004,77495
1090,1004,56797
1766,1013,152472
1541,1013,136576
1961,1013,5500
1961,1013,5100
1961,1013,5450
1961,1013,2795
1961,1013,5494
1961,1013,5100
1961,1013,5090
1575,1013,15500
1575,1013,14800
1575,1013,11720
1575,1013,5400
1575,1013,14280
1104,1013,7100
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,5750
1104,1013,6380
1104,1013,8060
1104,1013,6380
1104,1013,8060
1104,1013,7250
1104,1013,7250
1104,1013,7250
1104,1013,7100
1104,1013,7100
1104,1013,6380
1104,1013,6380
1104,1013,7250
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7100
1189,1013,103549
1189,1013,126656
1189,1013,71295
1723,1013,176608
1962,1013,175850
1084,1013,137795
1084,1013,137976
1084,1013,156437
1084,1013,154511
1084,1013,186053
1084,1013,117957
1575,1013,9510
1575,1013,13940
1575,1013,16500
1575,1013,8960
1084,1013,141767
1480,1013,158567
2146,1013,127139
1104,1013,7250
1104,1013,8060
1104,1013,6380
1104,1013,6380
1104,1013,8060
1104,1013,6380
1104,1013,8060
1104,1013,7100
1104,1013,6380
1104,1013,7250
1104,1013,7250
1104,1013,7250
1104,1013,7250
1104,1013,7250
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,9236
1104,1013,8060
1104,1013,5600
1104,1013,8060
1104,1013,7100
1104,1013,6380
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,8300
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,7100
1104,1013,6380
1104,1013,7100
1575,1013,5440
1104,1013,6380
1104,1013,8060
1104,1013,7250
1104,1013,7250
1104,1013,6380
1104,1013,7250
1104,1013,8060
1104,1013,7100
1104,1013,7250
1104,1013,5600
1104,1013,8060
1104,1013,8060
1104,1013,9236
1104,1013,8060
1104,1013,7100
1104,1013,6380
1104,1013,7100
1104,1013,8060
1104,1013,8060
1104,1013,7100
1480,1013,127981
1480,1013,164842
1575,1013,4920
1575,1013,14600
1575,1013,4400
1575,1013,5345
1575,1013,13250
1575,1013,15340
1189,1013,131173
1104,1013,8060
1104,1013,7100
1104,1013,6380
1104,1013,7250
1104,1013,5750
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,7100
1104,1013,8060
1104,1013,7250
1104,1013,7250
1104,1013,5750
1104,1013,8060
1104,1013,7100
1104,1013,7100
1104,1013,9236
1104,1013,7250
1104,1013,6380
1104,1013,8060
1104,1013,7250
1104,1013,9236
1104,1013,7250
1104,1013,8060
1104,1013,9236
1104,1013,5750
1104,1013,5750
1104,1013,7100
1104,1013,5750
1961,1013,5500
1961,1013,4420
1961,1013,5200
1961,1013,15060
1961,1013,14015
1961,1013,14817
1541,1013,140952
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,5750
1104,1013,7100
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,7100
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,8060
1104,1013,5750
1104,1013,5750
1104,1013,7250
1104,1013,7250
1104,1013,8060
1104,1013,7100
1104,1013,7100
1480,1013,130007
1084,1013,14306
1084,1013,151644
1084,1013,123067
1575,1013,13250
1084,1013,150242
1084,1013,113636
1575,1013,5180
1723,1013,136204
1480,1013,122052
1405,1013,77198
1575,1013,14384
1575,1013,5497
1104,1013,5750
1104,1013,7250
1104,1013,6380
1104,1013,5750
1104,1013,8060
1104,1013,6380
1104,1013,8060
1104,1013,6380
1104,1013,7250
1104,1013,7100
1104,1013,8060
1104,1013,7250
1104,1013,7100
1104,1013,8060
1104,1013,7100
1104,1013,7250
1104,1013,9236
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,7100
1104,1013,6380
1104,1013,7100
1104,1013,8060
1480,1013,152983
1480,1013,161053
1084,1013,150561
1084,1013,160449
1084,1013,135650
1084,1013,148840
1084,1013,193295
1104,1013,6380
1104,1013,8060
1104,1013,6380
1104,1013,7250
1104,1013,6380
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,7250
1104,1013,6380
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,6380
1104,1013,8060
1104,1013,6212
1104,1013,8060
1480,1013,147005
2146,1013,126860
1016,1013,74285
1575,1013,5500
1084,1013,134907
1084,1013,145045
1084,1013,146355
1084,1013,116776
1084,1013,160213
1961,1013,4640
1961,1013,5500
1961,1013,11300
1961,1013,5200
1961,1013,13940
1961,1013,5155
1961,1013,5300
1961,1013,5100
1961,1013,5400
1104,1013,7100
1104,1013,6380
1104,1013,8060
1104,1013,5600
1962,1013,135144
1104,1013,8060
1104,1013,5750
1104,1013,6380
1104,1013,6380
1104,1013,8060
1104,1013,6380
1104,1013,6380
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,5750
1104,1013,6380
1104,1013,8060
1104,1013,8060
1104,1013,2000
1104,1013,7100
1104,1013,7250
1104,1013,8060
1104,1013,7250
1104,1013,7100
1104,1013,8060
1104,1013,8060
1575,1013,14250
2146,1013,126766
1480,1013,165706
1480,1013,138778
1766,1013,149031
1729,1013,176102
1084,1013,156423
1729,1013,138073
1084,1013,165923
1084,1013,177004
1084,1013,152663
1084,1013,153364
1084,1013,181019
1084,1013,133038
1723,1013,169335
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,3860
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,8300
1104,1013,8060
1104,1013,6380
1104,1013,5600
1104,1013,7100
1104,1013,8060
1104,1013,7100
1104,1013,8060
1104,1013,8060
1104,1013,5600
1104,1013,8060
1104,1013,9236
1104,1013,7250
1104,1013,5750
1104,1013,8060
1104,1013,8060
1104,1013,6380
1480,1013,177030
1480,1013,167946
1480,1013,121978
2166,1013,140368
2166,1013,133513
1961,1013,5500
1961,1013,16620
1016,1013,102646
1480,1013,130651
1104,1013,8060
1104,1013,5600
1104,1013,8060
1104,1013,8060
1104,1013,6380
1104,1013,5600
1104,1013,7100
1104,1013,5750
1104,1013,8060
1962,1013,176355
1962,1013,163779
1104,1013,8060
1104,1013,8060
1104,1013,5600
1104,1013,7250
1104,1013,7250
1104,1013,7250
1104,1013,7100
1104,1013,5600
1104,1013,8060
1104,1013,8060
1575,1013,15860
1480,1013,136628
2146,1013,131521
2073,1013,59508
1961,1013,2750
1961,1013,5494
1961,1013,5200
1961,1013,3950
1961,1013,5340
1961,1013,5500
1961,1013,11300
1961,1013,4910
1961,1013,4910
2073,1013,49399
1189,1013,133024
1189,1013,137302
1729,1013,168729
1729,1013,172971
1084,1013,144242
1084,1013,144507
1084,1013,162030
1084,1013,158653
1084,1013,164166
1084,1013,158271
1104,1013,7100
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,9236
1104,1013,8060
1104,1013,7100
1104,1013,7250
1723,1013,165976
1104,1013,8060
1104,1013,8060
1104,1013,7100
1104,1013,8060
1104,1013,5600
1104,1013,9236
1104,1013,8060
1104,1013,8060
1104,1013,5600
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,8060
1104,1013,7250
1104,1013,8060
1575,1013,5500
1575,1013,5450
1575,1013,14900
1051,1015,129332
1051,1015,55499
1051,1015,106577
1051,1015,153160
1051,1015,97106
1051,1015,25547
1051,1015,56844
1051,1015,83582
1051,1015,205289
1051,1015,119877
1051,1015,97238
1051,1015,32735
1051,1015,83203
1051,1015,42061
1051,1015,141237
1051,1015,101704
1051,1015,40231
1051,1015,30862
1051,1015,133566
1051,1015,17420
1051,1015,61276
1051,1015,57000
1051,1015,134905
1051,1015,130998
1051,1015,33299
1051,1015,86077
1051,1015,103567
1051,1015,52001
1051,1015,192502
1051,1015,170744
1051,1015,65957
1051,1015,147429
1051,1015,94272
1051,1015,92181
1051,1015,69652
1051,1015,144877
1051,1015,157119
1051,1015,75057
1051,1015,149352
1051,1015,151338
1051,1015,122232
1051,1015,136665
1051,1015,51786
1051,1015,11539
1051,1015,48683
1051,1015,175399
1051,1015,101631
1051,1015,50392
1051,1015,59006
1051,1015,156081
1051,1015,144718
1051,1015,26637
1051,1015,61623
1051,1015,156575
1051,1015,112206
1051,1015,135239
1051,1015,124179
1051,1015,40145
1051,1015,65865
1051,1015,46186
1051,1015,159169
1051,1015,20070
1051,1015,20129
1051,1015,77363
1051,1015,21379
1051,1015,19617
1051,1015,117594
1051,1015,29198
1051,1015,52075
1051,1015,176091
1051,1015,79495
1051,1015,142142
1051,1015,35075
1051,1015,164530
1051,1015,42060
1051,1015,194303
1051,1015,136516
1051,1015,141875
1051,1015,109659
1051,1015,26424
1051,1015,140578
1051,1015,49058
1051,1015,129645
1051,1015,100755
1051,1015,118050
1051,1015,175548
1051,1015,26862
1051,1015,129701
1051,1015,151289
1051,1015,120054
1051,1015,41551
1051,1015,128123
1051,1015,101341
1051,1015,65691
1051,1015,105558
1051,1015,152752
1051,1015,50026
1051,1015,105600
1051,1015,52045
1051,1015,57482
1051,1015,158851
1051,1015,189306
1051,1015,146591
1051,1015,143083
1051,1015,66547
1051,1015,84611
1051,1015,87790
1051,1015,52846
1051,1015,56280
1051,1015,64575
1051,1015,124429
1051,1015,85474
1051,1015,128436
1051,1015,156677
1051,1015,156526
1051,1015,133074
1051,1015,19778
1051,1015,77027
1051,1015,45699
1344,1015,30046
1051,1015,100027
1051,1015,19763
1051,1015,22132
1051,1015,194767
1051,1015,121496
1051,1015,115942
1051,1015,142859
1051,1015,135304
1051,1015,20695
1051,1015,127212
1051,1015,165518
1051,1015,19281
1051,1015,41937
1917,1015,10925
1051,1015,57217
1051,1015,131749
1051,1015,146542
1051,1015,129378
1051,1015,26926
1051,1015,146050
1051,1015,156477
1051,1015,58376
1051,1015,51978
1051,1015,114149
1051,1015,51349
1051,1015,122408
1051,1015,140036
1051,1015,22680
1051,1015,20016
1051,1015,36489
1051,1015,98177
1051,1015,42308
1051,1015,45486
1051,1015,20176
1051,1015,39729
1051,1015,145861
1051,1015,117771
1051,1015,148993
1051,1015,160676
1051,1015,161648
1051,1015,175992
1051,1015,13484
1535,1077,5354
1132,1077,7108
1132,1077,1774
1132,1077,7934
1132,1077,16002
1132,1077,4245
1132,1077,5102
1132,1077,17194
1132,1077,20992
1132,1077,49105
1132,1077,5663
1132,1077,1916
1132,1077,3008
1132,1077,7769
1132,1077,18049
1132,1077,1789
1132,1077,8111
1132,1077,51279
1132,1077,14705
1132,1077,42073
1132,1077,10589
1132,1077,48184
1132,1077,7368
1132,1077,16756
1132,1077,10589
1132,1077,21719
1132,1077,24315
1132,1077,13631
1132,1077,5193
1132,1077,3096
1087,1077,2201
1087,1077,36518
1087,1077,115541
1132,1077,16324
1132,1077,8465
1132,1077,52609
1132,1077,32643
1132,1077,17414
1132,1077,37263
1132,1077,13192
1132,1077,11328
1132,1077,7108
1132,1077,45837
1132,1077,5491
1132,1077,8111
1132,1077,34092
1132,1077,43721
1132,1077,2482
1132,1077,35183
1132,1077,20944
1132,1077,4748
1132,1077,4040
1132,1077,5126
1132,1077,5114
1132,1077,5684
1132,1077,15958
1132,1077,22348
1132,1077,8052
1132,1077,4775
1132,1077,41408
1132,1077,5432
1132,1077,5928
1431,1077,3814
1132,1077,7816
1132,1077,28254
1132,1077,7816
1132,1077,4866
1132,1077,26572
1132,1077,28018
1132,1077,45735
1132,1077,7108
1132,1077,36638
1132,1077,30707
1132,1077,20857
1132,1077,43201
1132,1077,5582
1132,1077,11970
1132,1077,21174
1132,1077,15740
1132,1077,9689
1132,1077,21896
1132,1077,7556
1132,1077,2081
1132,1077,4099
1132,1077,35847
1132,1077,33721
1080,1077,93203
1132,1077,5955
1132,1077,41506
1132,1077,2005
1132,1077,17374
1132,1077,47278
1080,1077,192396
1087,1077,16215
1132,1077,12773
1132,1077,40405
1132,1077,27115
1132,1077,5819
1132,1077,2400
1132,1077,16473
1132,1077,7580
1132,1077,34805
1132,1077,22537
1087,1077,3907
1087,1077,4217
1087,1077,19644
1132,1077,7639
1132,1077,4780
1132,1077,17728
1132,1077,27581
1132,1077,8146
1132,1077,17735
1132,1077,6294
1132,1077,22185
1132,1077,33021
1132,1077,102076
1132,1077,22503
1132,1077,7299
1132,1077,6990
1132,1077,2860
1132,1077,3072
1087,1077,4979
1087,1077,2366
1087,1077,29528
1132,1077,15910
1132,1077,3745
1132,1077,29561
1087,1077,4153
1080,1077,172667
1535,1077,11327
1132,1077,11067
1132,1077,5246
1132,1077,47862
1132,1077,32950
1132,1077,5935
1132,1077,3739
1132,1077,35969
1132,1077,21911
1132,1077,17870
1132,1077,1774
1132,1077,3893
1132,1077,1916
1132,1077,5440
1132,1077,43444
1132,1077,4394
1132,1077,36927
1132,1077,4918
1132,1077,19864
1132,1077,18738
1132,1077,15510
1132,1077,30701
1132,1077,4090
1132,1077,4158
1132,1077,1656
1132,1077,18251
1132,1077,10406
1132,1077,9678
1132,1077,46562
1132,1077,41352
1080,1077,167215
1080,1077,137413
1087,1077,16699
1132,1077,39244
1132,1077,8875
1132,1077,2435
1132,1077,39470
1132,1077,28671
1132,1077,32991
1132,1077,5017
1132,1077,29352
1132,1077,48483
1132,1077,16893
1132,1077,48910
1132,1077,12510
1132,1077,11341
1132,1077,7108
1132,1077,8058
1132,1077,5456
1132,1077,11184
1132,1077,5786
1132,1077,16198
1132,1077,5120
1132,1077,3863
1132,1077,7167
1132,1077,9513
1132,1077,21584
1132,1077,24189
1132,1077,34325
1132,1077,53199
1132,1077,7061
1132,1077,40107
1132,1077,48343
1132,1077,9502
1132,1077,21524
1132,1077,13716
1132,1077,5966
1080,1077,177989
1132,1077,63434
1132,1077,4701
1132,1077,5353
1132,1077,12300
1132,1077,16632
1132,1077,4805
1132,1077,6253
1132,1077,29280
1132,1077,14229
1132,1077,37281
1132,1077,6695
1132,1077,20342
1132,1077,31046
1132,1077,24792
1132,1077,22072
1132,1077,34502
1132,1077,5147
1087,1077,44105
1087,1077,54843
1023,1098,126893
1023,1098,119324
1701,1098,92042
1009,1098,179303
1701,1098,149897
1009,1098,174437
1023,1098,56503
1023,1098,109780
1023,1098,138461
1023,1098,112671
1191,1098,136932
1191,1098,88799
1142,1098,157631
1191,1098,80469
1142,1098,157400
1191,1098,66161
1142,1098,151183
1191,1098,192927
1081,1098,81951
1146,1098,132808
1146,1098,160444
1146,1098,106190
1146,1098,75582
1146,1098,46829
1146,1098,76802
1701,1098,177623
1701,1098,113144
1023,1098,181276
1009,1098,156174
1023,1098,140328
1701,1098,179847
1023,1098,173602
1701,1098,118194
1023,1098,176832
1009,1098,57059
1701,1098,68531
1701,1098,190563
1023,1098,118472
1701,1098,103646
1023,1098,31985
1023,1098,120365
1023,1098,126534
1023,1098,42911
1023,1098,13651
1701,1098,195584
1023,1098,141173
1023,1098,165244
1199,1098,84217
1199,1098,82904
1405,1098,80349
1754,1098,53955
1309,1098,69052
1309,1098,37404
1309,1098,118945
1146,1098,69442
1146,1098,155610
1146,1098,163248
1146,1098,128771
1146,1098,189002
1545,1098,140421
1146,1098,144417
1146,1098,163619
1146,1098,124477
1146,1098,50801
1146,1098,139816
1146,1098,131608
1146,1098,101355
1146,1098,131260
1134,1098,6636
1146,1098,140671
1146,1098,17472
1146,1098,172413
1146,1098,139125
1146,1098,57948
1146,1098,37392
1545,1098,168637
1517,1098,71836
1199,1098,105765
1023,1098,178941
1701,1098,52201
1023,1098,135543
1023,1098,119752
1023,1098,36986
1023,1098,43157
1023,1098,128928
1023,1098,83037
1023,1098,62104
1202,1098,175518
1701,1098,123740
1023,1098,132679
1023,1098,115311
1023,1098,72237
1023,1098,131259
1023,1098,142433
1023,1098,195488
1023,1098,117757
1701,1098,188039
1023,1098,13563
1009,1098,170854
1701,1098,169594
1023,1098,50942
1023,1098,160420
1701,1098,188281
1202,1098,168717
1023,1098,35570
1023,1098,125055
1023,1098,78774
1023,1098,160931
1023,1098,175429
1701,1098,63702
1023,1098,151150
1023,1098,96269
1701,1098,188254
1701,1098,185677
1023,1098,30791
1023,1098,121491
1146,1098,89910
1146,1098,129090
1146,1098,9624
1146,1098,49287
1545,1098,35200
1545,1098,186986
1146,1098,126330
1146,1098,45575
1146,1098,29131
1146,1098,113986
1081,1098,138005
1007,1098,65124
1146,1098,156211
1146,1098,90965
1146,1098,169164
1146,1098,158825
1037,1098,43454
1081,1098,123332
1146,1098,161088
1146,1098,75677
1146,1098,113099
1146,1098,160307
1146,1098,127996
1545,1098,212960
1146,1098,107115
